,user_id,sequence_movie_ids,sequence_ratings,sex,age_group,occupation
1823,210,"1599,1556,1562,546,502,2720,181,1377","5,3,4,4,5,4,4,5",0,0,10
1824,210,"1599,1556,1562,546,502,2720,181,3868","5,3,4,4,5,4,4,5",0,0,10
1825,210,"1599,1556,1562,546,502,2720,181,2268","5,3,4,4,5,4,4,5",0,0,10
1826,210,"1599,1556,1562,546,502,2720,181,1782","5,3,4,4,5,4,4,5",0,0,10
1827,210,"1599,1556,1562,546,502,2720,181,3548","5,3,4,4,5,4,4,5",0,0,10
1828,210,"1599,1556,1562,546,502,2720,181,1943","5,3,4,4,5,4,4,5",0,0,10
1829,210,"1599,1556,1562,546,502,2720,181,3413","5,3,4,4,5,4,4,5",0,0,10
1830,210,"1599,1556,1562,546,502,2720,181,2994","5,3,4,4,5,4,4,5",0,0,10
1831,210,"1599,1556,1562,546,502,2720,181,3073","5,3,4,4,5,4,4,5",0,0,10
1832,210,"1599,1556,1562,546,502,2720,181,1660","5,3,4,4,5,4,4,5",0,0,10
1833,210,"1599,1556,1562,546,502,2720,181,2387","5,3,4,4,5,4,4,5",0,0,10
1834,210,"1599,1556,1562,546,502,2720,181,3801","5,3,4,4,5,4,4,5",0,0,10
1835,210,"1599,1556,1562,546,502,2720,181,2168","5,3,4,4,5,4,4,5",0,0,10
1836,210,"1599,1556,1562,546,502,2720,181,2108","5,3,4,4,5,4,4,5",0,0,10
1837,210,"1599,1556,1562,546,502,2720,181,1702","5,3,4,4,5,4,4,5",0,0,10
1838,210,"1599,1556,1562,546,502,2720,181,1184","5,3,4,4,5,4,4,5",0,0,10
1839,210,"1599,1556,1562,546,502,2720,181,3796","5,3,4,4,5,4,4,5",0,0,10
1840,210,"1599,1556,1562,546,502,2720,181,2128","5,3,4,4,5,4,4,5",0,0,10
1841,210,"1599,1556,1562,546,502,2720,181,3597","5,3,4,4,5,4,4,5",0,0,10
1842,210,"1599,1556,1562,546,502,2720,181,1346","5,3,4,4,5,4,4,5",0,0,10
1843,210,"1599,1556,1562,546,502,2720,181,798","5,3,4,4,5,4,4,5",0,0,10
1844,210,"1599,1556,1562,546,502,2720,181,1464","5,3,4,4,5,4,4,5",0,0,10
1845,210,"1599,1556,1562,546,502,2720,181,3855","5,3,4,4,5,4,4,5",0,0,10
1846,210,"1599,1556,1562,546,502,2720,181,3288","5,3,4,4,5,4,4,5",0,0,10
1847,210,"1599,1556,1562,546,502,2720,181,1031","5,3,4,4,5,4,4,5",0,0,10
1848,210,"1599,1556,1562,546,502,2720,181,1475","5,3,4,4,5,4,4,5",0,0,10
1849,210,"1599,1556,1562,546,502,2720,181,3777","5,3,4,4,5,4,4,5",0,0,10
1850,210,"1599,1556,1562,546,502,2720,181,1187","5,3,4,4,5,4,4,5",0,0,10
1851,210,"1599,1556,1562,546,502,2720,181,35","5,3,4,4,5,4,4,5",0,0,10
1852,210,"1599,1556,1562,546,502,2720,181,2555","5,3,4,4,5,4,4,5",0,0,10
1853,210,"1599,1556,1562,546,502,2720,181,3880","5,3,4,4,5,4,4,5",0,0,10
1854,210,"1599,1556,1562,546,502,2720,181,466","5,3,4,4,5,4,4,5",0,0,10
1855,210,"1599,1556,1562,546,502,2720,181,1224","5,3,4,4,5,4,4,5",0,0,10
1856,210,"1599,1556,1562,546,502,2720,181,3760","5,3,4,4,5,4,4,5",0,0,10
1857,210,"1599,1556,1562,546,502,2720,181,2861","5,3,4,4,5,4,4,5",0,0,10
1858,210,"1599,1556,1562,546,502,2720,181,1759","5,3,4,4,5,4,4,5",0,0,10
1859,210,"1599,1556,1562,546,502,2720,181,3084","5,3,4,4,5,4,4,5",0,0,10
1860,210,"1599,1556,1562,546,502,2720,181,1372","5,3,4,4,5,4,4,5",0,0,10
1861,210,"1599,1556,1562,546,502,2720,181,2556","5,3,4,4,5,4,4,5",0,0,10
1862,210,"1599,1556,1562,546,502,2720,181,885","5,3,4,4,5,4,4,5",0,0,10
1863,210,"1599,1556,1562,546,502,2720,181,3396","5,3,4,4,5,4,4,5",0,0,10
1864,210,"1599,1556,1562,546,502,2720,181,3579","5,3,4,4,5,4,4,5",0,0,10
1865,210,"1599,1556,1562,546,502,2720,181,2191","5,3,4,4,5,4,4,5",0,0,10
1866,210,"1599,1556,1562,546,502,2720,181,1569","5,3,4,4,5,4,4,5",0,0,10
1867,210,"1599,1556,1562,546,502,2720,181,1282","5,3,4,4,5,4,4,5",0,0,10
1868,210,"1599,1556,1562,546,502,2720,181,2419","5,3,4,4,5,4,4,5",0,0,10
1869,210,"1599,1556,1562,546,502,2720,181,175","5,3,4,4,5,4,4,5",0,0,10
1870,210,"1599,1556,1562,546,502,2720,181,852","5,3,4,4,5,4,4,5",0,0,10
1871,210,"1599,1556,1562,546,502,2720,181,1277","5,3,4,4,5,4,4,5",0,0,10
1872,210,"1599,1556,1562,546,502,2720,181,2836","5,3,4,4,5,4,4,5",0,0,10
1873,210,"1599,1556,1562,546,502,2720,181,3447","5,3,4,4,5,4,4,5",0,0,10
1874,210,"1599,1556,1562,546,502,2720,181,1547","5,3,4,4,5,4,4,5",0,0,10
1875,210,"1599,1556,1562,546,502,2720,181,1026","5,3,4,4,5,4,4,5",0,0,10
1876,210,"1599,1556,1562,546,502,2720,181,244","5,3,4,4,5,4,4,5",0,0,10
1877,210,"1599,1556,1562,546,502,2720,181,2992","5,3,4,4,5,4,4,5",0,0,10
1878,210,"1599,1556,1562,546,502,2720,181,3342","5,3,4,4,5,4,4,5",0,0,10
1879,210,"1599,1556,1562,546,502,2720,181,1605","5,3,4,4,5,4,4,5",0,0,10
1880,210,"1599,1556,1562,546,502,2720,181,1003","5,3,4,4,5,4,4,5",0,0,10
1881,210,"1599,1556,1562,546,502,2720,181,1354","5,3,4,4,5,4,4,5",0,0,10
1882,210,"1599,1556,1562,546,502,2720,181,3133","5,3,4,4,5,4,4,5",0,0,10
1883,210,"1599,1556,1562,546,502,2720,181,2906","5,3,4,4,5,4,4,5",0,0,10
1884,210,"1599,1556,1562,546,502,2720,181,1933","5,3,4,4,5,4,4,5",0,0,10
1885,210,"1599,1556,1562,546,502,2720,181,1764","5,3,4,4,5,4,4,5",0,0,10
1886,210,"1599,1556,1562,546,502,2720,181,459","5,3,4,4,5,4,4,5",0,0,10
1887,210,"1599,1556,1562,546,502,2720,181,2662","5,3,4,4,5,4,4,5",0,0,10
1888,210,"1599,1556,1562,546,502,2720,181,928","5,3,4,4,5,4,4,5",0,0,10
1889,210,"1599,1556,1562,546,502,2720,181,2338","5,3,4,4,5,4,4,5",0,0,10
1890,210,"1599,1556,1562,546,502,2720,181,1094","5,3,4,4,5,4,4,5",0,0,10
1891,210,"1599,1556,1562,546,502,2720,181,3217","5,3,4,4,5,4,4,5",0,0,10
1892,210,"1599,1556,1562,546,502,2720,181,2094","5,3,4,4,5,4,4,5",0,0,10
1893,210,"1599,1556,1562,546,502,2720,181,3421","5,3,4,4,5,4,4,5",0,0,10
1894,210,"1599,1556,1562,546,502,2720,181,1507","5,3,4,4,5,4,4,5",0,0,10
1895,210,"1599,1556,1562,546,502,2720,181,1326","5,3,4,4,5,4,4,5",0,0,10
1896,210,"1599,1556,1562,546,502,2720,181,3439","5,3,4,4,5,4,4,5",0,0,10
1897,210,"1599,1556,1562,546,502,2720,181,2088","5,3,4,4,5,4,4,5",0,0,10
1898,210,"1599,1556,1562,546,502,2720,181,3507","5,3,4,4,5,4,4,5",0,0,10
1899,210,"1599,1556,1562,546,502,2720,181,3730","5,3,4,4,5,4,4,5",0,0,10
1900,210,"1599,1556,1562,546,502,2720,181,28","5,3,4,4,5,4,4,5",0,0,10
1901,210,"1599,1556,1562,546,502,2720,181,280","5,3,4,4,5,4,4,5",0,0,10
1902,210,"1599,1556,1562,546,502,2720,181,1851","5,3,4,4,5,4,4,5",0,0,10
1903,210,"1599,1556,1562,546,502,2720,181,685","5,3,4,4,5,4,4,5",0,0,10
1904,210,"1599,1556,1562,546,502,2720,181,3027","5,3,4,4,5,4,4,5",0,0,10
1905,210,"1599,1556,1562,546,502,2720,181,2898","5,3,4,4,5,4,4,5",0,0,10
1906,210,"1599,1556,1562,546,502,2720,181,3719","5,3,4,4,5,4,4,5",0,0,10
1907,210,"1599,1556,1562,546,502,2720,181,3818","5,3,4,4,5,4,4,5",0,0,10
1908,210,"1599,1556,1562,546,502,2720,181,3826","5,3,4,4,5,4,4,5",0,0,10
1909,210,"1599,1556,1562,546,502,2720,181,1210","5,3,4,4,5,4,4,5",0,0,10
1910,210,"1599,1556,1562,546,502,2720,181,11","5,3,4,4,5,4,4,5",0,0,10
1911,210,"1599,1556,1562,546,502,2720,181,3920","5,3,4,4,5,4,4,5",0,0,10
1912,210,"1599,1556,1562,546,502,2720,181,375","5,3,4,4,5,4,4,5",0,0,10
1913,210,"1599,1556,1562,546,502,2720,181,778","5,3,4,4,5,4,4,5",0,0,10
1914,210,"1599,1556,1562,546,502,2720,181,1258","5,3,4,4,5,4,4,5",0,0,10
1915,210,"1599,1556,1562,546,502,2720,181,3891","5,3,4,4,5,4,4,5",0,0,10
1916,210,"1599,1556,1562,546,502,2720,181,2577","5,3,4,4,5,4,4,5",0,0,10
1917,210,"1599,1556,1562,546,502,2720,181,1334","5,3,4,4,5,4,4,5",0,0,10
1918,210,"1599,1556,1562,546,502,2720,181,3377","5,3,4,4,5,4,4,5",0,0,10
1919,210,"1599,1556,1562,546,502,2720,181,416","5,3,4,4,5,4,4,5",0,0,10
1920,210,"1599,1556,1562,546,502,2720,181,2248","5,3,4,4,5,4,4,5",0,0,10
1921,210,"1599,1556,1562,546,502,2720,181,3528","5,3,4,4,5,4,4,5",0,0,10
1922,210,"1599,1556,1562,546,502,2720,181,1571","5,3,4,4,5,4,4,5",0,0,10
1923,210,"1599,1556,1562,546,502,2720,181,2750","5,3,4,4,5,4,4,5",0,0,10
1924,210,"1599,1556,1562,546,502,2720,181,3590","5,3,4,4,5,4,4,5",0,0,10
1925,210,"1599,1556,1562,546,502,2720,181,268","5,3,4,4,5,4,4,5",0,0,10
1926,210,"1599,1556,1562,546,502,2720,181,201","5,3,4,4,5,4,4,5",0,0,10
1927,210,"1599,1556,1562,546,502,2720,181,2653","5,3,4,4,5,4,4,5",0,0,10
1928,210,"1599,1556,1562,546,502,2720,181,3140","5,3,4,4,5,4,4,5",0,0,10
1929,210,"1599,1556,1562,546,502,2720,181,2361","5,3,4,4,5,4,4,5",0,0,10
1930,210,"1599,1556,1562,546,502,2720,181,3087","5,3,4,4,5,4,4,5",0,0,10
1931,210,"1599,1556,1562,546,502,2720,181,578","5,3,4,4,5,4,4,5",0,0,10
1932,210,"1599,1556,1562,546,502,2720,181,1347","5,3,4,4,5,4,4,5",0,0,10
1933,210,"1599,1556,1562,546,502,2720,181,2979","5,3,4,4,5,4,4,5",0,0,10
1934,210,"1599,1556,1562,546,502,2720,181,1393","5,3,4,4,5,4,4,5",0,0,10
1935,210,"1599,1556,1562,546,502,2720,181,1129","5,3,4,4,5,4,4,5",0,0,10
1936,210,"1599,1556,1562,546,502,2720,181,3075","5,3,4,4,5,4,4,5",0,0,10
1937,210,"1599,1556,1562,546,502,2720,181,1219","5,3,4,4,5,4,4,5",0,0,10
1938,210,"1599,1556,1562,546,502,2720,181,137","5,3,4,4,5,4,4,5",0,0,10
1939,210,"1599,1556,1562,546,502,2720,181,1793","5,3,4,4,5,4,4,5",0,0,10
1940,210,"1599,1556,1562,546,502,2720,181,2236","5,3,4,4,5,4,4,5",0,0,10
1941,210,"1599,1556,1562,546,502,2720,181,2297","5,3,4,4,5,4,4,5",0,0,10
1942,210,"1599,1556,1562,546,502,2720,181,238","5,3,4,4,5,4,4,5",0,0,10
1943,210,"1599,1556,1562,546,502,2720,181,2971","5,3,4,4,5,4,4,5",0,0,10
1944,210,"1599,1556,1562,546,502,2720,181,936","5,3,4,4,5,4,4,5",0,0,10
1945,210,"1599,1556,1562,546,502,2720,181,1420","5,3,4,4,5,4,4,5",0,0,10
1946,210,"1599,1556,1562,546,502,2720,181,1097","5,3,4,4,5,4,4,5",0,0,10
1947,210,"1599,1556,1562,546,502,2720,181,2330","5,3,4,4,5,4,4,5",0,0,10
1948,210,"1599,1556,1562,546,502,2720,181,3207","5,3,4,4,5,4,4,5",0,0,10
1949,210,"1599,1556,1562,546,502,2720,181,2798","5,3,4,4,5,4,4,5",0,0,10
1950,210,"1599,1556,1562,546,502,2720,181,1132","5,3,4,4,5,4,4,5",0,0,10
1951,210,"1599,1556,1562,546,502,2720,181,1735","5,3,4,4,5,4,4,5",0,0,10
1952,210,"1599,1556,1562,546,502,2720,181,476","5,3,4,4,5,4,4,5",0,0,10
1953,210,"1599,1556,1562,546,502,2720,181,379","5,3,4,4,5,4,4,5",0,0,10
1954,210,"1599,1556,1562,546,502,2720,181,1358","5,3,4,4,5,4,4,5",0,0,10
1955,210,"1599,1556,1562,546,502,2720,181,2905","5,3,4,4,5,4,4,5",0,0,10
1956,210,"1599,1556,1562,546,502,2720,181,3617","5,3,4,4,5,4,4,5",0,0,10
1957,210,"1599,1556,1562,546,502,2720,181,1509","5,3,4,4,5,4,4,5",0,0,10
1958,210,"1599,1556,1562,546,502,2720,181,525","5,3,4,4,5,4,4,5",0,0,10
1959,210,"1599,1556,1562,546,502,2720,181,80","5,3,4,4,5,4,4,5",0,0,10
1960,210,"1599,1556,1562,546,502,2720,181,3270","5,3,4,4,5,4,4,5",0,0,10
1961,210,"1599,1556,1562,546,502,2720,181,116","5,3,4,4,5,4,4,5",0,0,10
1962,210,"1599,1556,1562,546,502,2720,181,3527","5,3,4,4,5,4,4,5",0,0,10
1963,210,"1599,1556,1562,546,502,2720,181,1959","5,3,4,4,5,4,4,5",0,0,10
1964,210,"1599,1556,1562,546,502,2720,181,1073","5,3,4,4,5,4,4,5",0,0,10
1965,210,"1599,1556,1562,546,502,2720,181,3525","5,3,4,4,5,4,4,5",0,0,10
1966,210,"1599,1556,1562,546,502,2720,181,1779","5,3,4,4,5,4,4,5",0,0,10
1967,210,"1599,1556,1562,546,502,2720,181,2859","5,3,4,4,5,4,4,5",0,0,10
1968,210,"1599,1556,1562,546,502,2720,181,1119","5,3,4,4,5,4,4,5",0,0,10
1969,210,"1599,1556,1562,546,502,2720,181,1386","5,3,4,4,5,4,4,5",0,0,10
1970,210,"1599,1556,1562,546,502,2720,181,2205","5,3,4,4,5,4,4,5",0,0,10
1971,210,"1599,1556,1562,546,502,2720,181,2497","5,3,4,4,5,4,4,5",0,0,10
1972,210,"1599,1556,1562,546,502,2720,181,1125","5,3,4,4,5,4,4,5",0,0,10
1973,210,"1599,1556,1562,546,502,2720,181,2528","5,3,4,4,5,4,4,5",0,0,10
1974,210,"1599,1556,1562,546,502,2720,181,3244","5,3,4,4,5,4,4,5",0,0,10
1975,210,"1599,1556,1562,546,502,2720,181,2623","5,3,4,4,5,4,4,5",0,0,10
1976,210,"1599,1556,1562,546,502,2720,181,896","5,3,4,4,5,4,4,5",0,0,10
1977,210,"1599,1556,1562,546,502,2720,181,3145","5,3,4,4,5,4,4,5",0,0,10
1978,210,"1599,1556,1562,546,502,2720,181,454","5,3,4,4,5,4,4,5",0,0,10
1979,210,"1599,1556,1562,546,502,2720,181,1178","5,3,4,4,5,4,4,5",0,0,10
1980,210,"1599,1556,1562,546,502,2720,181,1374","5,3,4,4,5,4,4,5",0,0,10
1981,210,"1599,1556,1562,546,502,2720,181,3181","5,3,4,4,5,4,4,5",0,0,10
1982,210,"1599,1556,1562,546,502,2720,181,343","5,3,4,4,5,4,4,5",0,0,10
1983,210,"1599,1556,1562,546,502,2720,181,3672","5,3,4,4,5,4,4,5",0,0,10
1984,210,"1599,1556,1562,546,502,2720,181,3520","5,3,4,4,5,4,4,5",0,0,10
1985,210,"1599,1556,1562,546,502,2720,181,1215","5,3,4,4,5,4,4,5",0,0,10
1986,210,"1599,1556,1562,546,502,2720,181,63","5,3,4,4,5,4,4,5",0,0,10
1987,210,"1599,1556,1562,546,502,2720,181,918","5,3,4,4,5,4,4,5",0,0,10
1988,210,"1599,1556,1562,546,502,2720,181,3878","5,3,4,4,5,4,4,5",0,0,10
1989,210,"1599,1556,1562,546,502,2720,181,2408","5,3,4,4,5,4,4,5",0,0,10
1990,210,"1599,1556,1562,546,502,2720,181,3931","5,3,4,4,5,4,4,5",0,0,10
1991,210,"1599,1556,1562,546,502,2720,181,3905","5,3,4,4,5,4,4,5",0,0,10
1992,210,"1599,1556,1562,546,502,2720,181,60","5,3,4,4,5,4,4,5",0,0,10
1993,210,"1599,1556,1562,546,502,2720,181,2853","5,3,4,4,5,4,4,5",0,0,10
1994,210,"1599,1556,1562,546,502,2720,181,3628","5,3,4,4,5,4,4,5",0,0,10
1995,210,"1599,1556,1562,546,502,2720,181,2166","5,3,4,4,5,4,4,5",0,0,10
1996,210,"1599,1556,1562,546,502,2720,181,279","5,3,4,4,5,4,4,5",0,0,10
1997,210,"1599,1556,1562,546,502,2720,181,1463","5,3,4,4,5,4,4,5",0,0,10
1998,210,"1599,1556,1562,546,502,2720,181,732","5,3,4,4,5,4,4,5",0,0,10
1999,210,"1599,1556,1562,546,502,2720,181,72","5,3,4,4,5,4,4,5",0,0,10
2000,210,"1599,1556,1562,546,502,2720,181,2250","5,3,4,4,5,4,4,5",0,0,10
2001,210,"1599,1556,1562,546,502,2720,181,2313","5,3,4,4,5,4,4,5",0,0,10
2002,210,"1599,1556,1562,546,502,2720,181,3098","5,3,4,4,5,4,4,5",0,0,10
2003,210,"1599,1556,1562,546,502,2720,181,417","5,3,4,4,5,4,4,5",0,0,10
2004,210,"1599,1556,1562,546,502,2720,181,679","5,3,4,4,5,4,4,5",0,0,10
2005,210,"1599,1556,1562,546,502,2720,181,2178","5,3,4,4,5,4,4,5",0,0,10
2006,210,"1599,1556,1562,546,502,2720,181,2657","5,3,4,4,5,4,4,5",0,0,10
2007,210,"1599,1556,1562,546,502,2720,181,87","5,3,4,4,5,4,4,5",0,0,10
2008,210,"1599,1556,1562,546,502,2720,181,250","5,3,4,4,5,4,4,5",0,0,10
2009,210,"1599,1556,1562,546,502,2720,181,2620","5,3,4,4,5,4,4,5",0,0,10
2010,210,"1599,1556,1562,546,502,2720,181,2707","5,3,4,4,5,4,4,5",0,0,10
2011,210,"1599,1556,1562,546,502,2720,181,2913","5,3,4,4,5,4,4,5",0,0,10
2012,210,"1599,1556,1562,546,502,2720,181,3069","5,3,4,4,5,4,4,5",0,0,10
2013,210,"1599,1556,1562,546,502,2720,181,3941","5,3,4,4,5,4,4,5",0,0,10
2014,210,"1599,1556,1562,546,502,2720,181,1849","5,3,4,4,5,4,4,5",0,0,10
2015,210,"1599,1556,1562,546,502,2720,181,1837","5,3,4,4,5,4,4,5",0,0,10
2016,210,"1599,1556,1562,546,502,2720,181,3210","5,3,4,4,5,4,4,5",0,0,10
2017,210,"1599,1556,1562,546,502,2720,181,1528","5,3,4,4,5,4,4,5",0,0,10
2018,210,"1599,1556,1562,546,502,2720,181,1188","5,3,4,4,5,4,4,5",0,0,10
2019,210,"1599,1556,1562,546,502,2720,181,3352","5,3,4,4,5,4,4,5",0,0,10
2020,210,"1599,1556,1562,546,502,2720,181,3311","5,3,4,4,5,4,4,5",0,0,10
2021,210,"1599,1556,1562,546,502,2720,181,1453","5,3,4,4,5,4,4,5",0,0,10
2022,210,"1599,1556,1562,546,502,2720,181,1459","5,3,4,4,5,4,4,5",0,0,10
2023,210,"1599,1556,1562,546,502,2720,181,3045","5,3,4,4,5,4,4,5",0,0,10
2024,210,"1599,1556,1562,546,502,2720,181,588","5,3,4,4,5,4,4,5",0,0,10
2025,210,"1599,1556,1562,546,502,2720,181,2152","5,3,4,4,5,4,4,5",0,0,10
2026,210,"1599,1556,1562,546,502,2720,181,1311","5,3,4,4,5,4,4,5",0,0,10
2027,210,"1599,1556,1562,546,502,2720,181,2787","5,3,4,4,5,4,4,5",0,0,10
2028,210,"1599,1556,1562,546,502,2720,181,2559","5,3,4,4,5,4,4,5",0,0,10
2029,210,"1599,1556,1562,546,502,2720,181,488","5,3,4,4,5,4,4,5",0,0,10
2030,210,"1599,1556,1562,546,502,2720,181,3489","5,3,4,4,5,4,4,5",0,0,10
2031,210,"1599,1556,1562,546,502,2720,181,1171","5,3,4,4,5,4,4,5",0,0,10
2032,210,"1599,1556,1562,546,502,2720,181,3645","5,3,4,4,5,4,4,5",0,0,10
2033,210,"1599,1556,1562,546,502,2720,181,2929","5,3,4,4,5,4,4,5",0,0,10
2034,210,"1599,1556,1562,546,502,2720,181,3838","5,3,4,4,5,4,4,5",0,0,10
2035,210,"1599,1556,1562,546,502,2720,181,2354","5,3,4,4,5,4,4,5",0,0,10
2036,210,"1599,1556,1562,546,502,2720,181,3906","5,3,4,4,5,4,4,5",0,0,10
2037,210,"1599,1556,1562,546,502,2720,181,3144","5,3,4,4,5,4,4,5",0,0,10
2038,210,"1599,1556,1562,546,502,2720,181,751","5,3,4,4,5,4,4,5",0,0,10
2039,210,"1599,1556,1562,546,502,2720,181,3898","5,3,4,4,5,4,4,5",0,0,10
2040,210,"1599,1556,1562,546,502,2720,181,3776","5,3,4,4,5,4,4,5",0,0,10
2041,210,"1599,1556,1562,546,502,2720,181,304","5,3,4,4,5,4,4,5",0,0,10
2042,210,"1599,1556,1562,546,502,2720,181,2218","5,3,4,4,5,4,4,5",0,0,10
2043,210,"1599,1556,1562,546,502,2720,181,171","5,3,4,4,5,4,4,5",0,0,10
2044,210,"1599,1556,1562,546,502,2720,181,2878","5,3,4,4,5,4,4,5",0,0,10
2045,210,"1599,1556,1562,546,502,2720,181,440","5,3,4,4,5,4,4,5",0,0,10
2046,210,"1599,1556,1562,546,502,2720,181,3501","5,3,4,4,5,4,4,5",0,0,10
2047,210,"1599,1556,1562,546,502,2720,181,3910","5,3,4,4,5,4,4,5",0,0,10
2048,210,"1599,1556,1562,546,502,2720,181,329","5,3,4,4,5,4,4,5",0,0,10
2049,210,"1599,1556,1562,546,502,2720,181,3710","5,3,4,4,5,4,4,5",0,0,10
2050,210,"1599,1556,1562,546,502,2720,181,1288","5,3,4,4,5,4,4,5",0,0,10
2051,210,"1599,1556,1562,546,502,2720,181,671","5,3,4,4,5,4,4,5",0,0,10
2052,210,"1599,1556,1562,546,502,2720,181,1068","5,3,4,4,5,4,4,5",0,0,10
2053,210,"1599,1556,1562,546,502,2720,181,3221","5,3,4,4,5,4,4,5",0,0,10
2054,210,"1599,1556,1562,546,502,2720,181,3310","5,3,4,4,5,4,4,5",0,0,10
2055,210,"1599,1556,1562,546,502,2720,181,2824","5,3,4,4,5,4,4,5",0,0,10
2056,210,"1599,1556,1562,546,502,2720,181,714","5,3,4,4,5,4,4,5",0,0,10
2057,210,"1599,1556,1562,546,502,2720,181,374","5,3,4,4,5,4,4,5",0,0,10
2058,210,"1599,1556,1562,546,502,2720,181,3700","5,3,4,4,5,4,4,5",0,0,10
2059,210,"1599,1556,1562,546,502,2720,181,3734","5,3,4,4,5,4,4,5",0,0,10
2060,210,"1599,1556,1562,546,502,2720,181,2955","5,3,4,4,5,4,4,5",0,0,10
2061,210,"1599,1556,1562,546,502,2720,181,1982","5,3,4,4,5,4,4,5",0,0,10
2062,210,"1599,1556,1562,546,502,2720,181,3118","5,3,4,4,5,4,4,5",0,0,10
2063,210,"1599,1556,1562,546,502,2720,181,608","5,3,4,4,5,4,4,5",0,0,10
2064,210,"1599,1556,1562,546,502,2720,181,2039","5,3,4,4,5,4,4,5",0,0,10
2065,210,"1599,1556,1562,546,502,2720,181,113","5,3,4,4,5,4,4,5",0,0,10
2066,210,"1599,1556,1562,546,502,2720,181,540","5,3,4,4,5,4,4,5",0,0,10
2067,210,"1599,1556,1562,546,502,2720,181,1840","5,3,4,4,5,4,4,5",0,0,10
2068,210,"1599,1556,1562,546,502,2720,181,1924","5,3,4,4,5,4,4,5",0,0,10
2069,210,"1599,1556,1562,546,502,2720,181,69","5,3,4,4,5,4,4,5",0,0,10
2070,210,"1599,1556,1562,546,502,2720,181,2212","5,3,4,4,5,4,4,5",0,0,10
2071,210,"1599,1556,1562,546,502,2720,181,354","5,3,4,4,5,4,4,5",0,0,10
2072,210,"1599,1556,1562,546,502,2720,181,2247","5,3,4,4,5,4,4,5",0,0,10
2073,210,"1599,1556,1562,546,502,2720,181,2923","5,3,4,4,5,4,4,5",0,0,10
2074,210,"1599,1556,1562,546,502,2720,181,2943","5,3,4,4,5,4,4,5",0,0,10
2075,210,"1599,1556,1562,546,502,2720,181,717","5,3,4,4,5,4,4,5",0,0,10
2076,210,"1599,1556,1562,546,502,2720,181,2762","5,3,4,4,5,4,4,5",0,0,10
2077,210,"1599,1556,1562,546,502,2720,181,3842","5,3,4,4,5,4,4,5",0,0,10
2078,210,"1599,1556,1562,546,502,2720,181,1422","5,3,4,4,5,4,4,5",0,0,10
2079,210,"1599,1556,1562,546,502,2720,181,2080","5,3,4,4,5,4,4,5",0,0,10
2080,210,"1599,1556,1562,546,502,2720,181,2727","5,3,4,4,5,4,4,5",0,0,10
2081,210,"1599,1556,1562,546,502,2720,181,276","5,3,4,4,5,4,4,5",0,0,10
2082,210,"1599,1556,1562,546,502,2720,181,3614","5,3,4,4,5,4,4,5",0,0,10
2083,210,"1599,1556,1562,546,502,2720,181,1567","5,3,4,4,5,4,4,5",0,0,10
2084,210,"1599,1556,1562,546,502,2720,181,1161","5,3,4,4,5,4,4,5",0,0,10
2085,210,"1599,1556,1562,546,502,2720,181,2123","5,3,4,4,5,4,4,5",0,0,10
2086,210,"1599,1556,1562,546,502,2720,181,1127","5,3,4,4,5,4,4,5",0,0,10
2087,210,"1599,1556,1562,546,502,2720,181,1017","5,3,4,4,5,4,4,5",0,0,10
2088,210,"1599,1556,1562,546,502,2720,181,320","5,3,4,4,5,4,4,5",0,0,10
2089,210,"1599,1556,1562,546,502,2720,181,2689","5,3,4,4,5,4,4,5",0,0,10
2090,210,"1599,1556,1562,546,502,2720,181,3391","5,3,4,4,5,4,4,5",0,0,10
2091,210,"1599,1556,1562,546,502,2720,181,2292","5,3,4,4,5,4,4,5",0,0,10
2092,210,"1599,1556,1562,546,502,2720,181,3847","5,3,4,4,5,4,4,5",0,0,10
2093,210,"1599,1556,1562,546,502,2720,181,3766","5,3,4,4,5,4,4,5",0,0,10
2094,210,"1599,1556,1562,546,502,2720,181,2515","5,3,4,4,5,4,4,5",0,0,10
2095,210,"1599,1556,1562,546,502,2720,181,3488","5,3,4,4,5,4,4,5",0,0,10
2096,210,"1599,1556,1562,546,502,2720,181,391","5,3,4,4,5,4,4,5",0,0,10
2097,210,"1599,1556,1562,546,502,2720,181,3017","5,3,4,4,5,4,4,5",0,0,10
2098,210,"1599,1556,1562,546,502,2720,181,2328","5,3,4,4,5,4,4,5",0,0,10
2099,210,"1599,1556,1562,546,502,2720,181,3732","5,3,4,4,5,4,4,5",0,0,10
2100,210,"1599,1556,1562,546,502,2720,181,398","5,3,4,4,5,4,4,5",0,0,10
2101,210,"1599,1556,1562,546,502,2720,181,2437","5,3,4,4,5,4,4,5",0,0,10
2102,210,"1599,1556,1562,546,502,2720,181,521","5,3,4,4,5,4,4,5",0,0,10
2103,210,"1599,1556,1562,546,502,2720,181,3095","5,3,4,4,5,4,4,5",0,0,10
2104,210,"1599,1556,1562,546,502,2720,181,2897","5,3,4,4,5,4,4,5",0,0,10
2105,210,"1599,1556,1562,546,502,2720,181,2003","5,3,4,4,5,4,4,5",0,0,10
2106,210,"1599,1556,1562,546,502,2720,181,3615","5,3,4,4,5,4,4,5",0,0,10
2107,210,"1599,1556,1562,546,502,2720,181,1371","5,3,4,4,5,4,4,5",0,0,10
2108,210,"1599,1556,1562,546,502,2720,181,1138","5,3,4,4,5,4,4,5",0,0,10
