movie_id,title,genres,year
1159,Love in Bloom (1935),Romance,15
1160,Six of a Kind (1934),Comedy,14
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,59
1162,"Ruling Class, The (1972)",Comedy,52
1163,Mina Tannenbaum (1994),Drama,74
1164,Two or Three Things I Know About Her (1966),Drama,46
1165,"Bloody Child, The (1996)",Drama|Thriller,76
1166,Farmer & Chase (1995),Comedy,75
1167,Dear God (1996),Comedy,76
1168,Bad Moon (1996),Horror,76
1169,American Dream (1990),Documentary,70
1170,Best of the Best 3: No Turning Back (1995),Action,75
1171,Bob Roberts (1992),Comedy,72
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,68
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,69
1174,Grosse Fatigue (1994),Comedy,74
1175,Delicatessen (1991),Comedy|Sci-Fi,71
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,71
1177,Enchanted April (1991),Drama,71
1178,Paths of Glory (1957),Drama|War,37
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,70
1180,Hear My Song (1991),Comedy,71
1181,"Shooter, The (1995)",Action,75
1183,"English Patient, The (1996)",Drama|Romance|War,76
1184,Mediterraneo (1991),Comedy|War,71
1185,My Left Foot (1989),Drama,69
1186,"Sex, Lies, and Videotape (1989)",Drama,69
1187,Passion Fish (1992),Drama,72
1188,Strictly Ballroom (1992),Comedy|Romance,72
1189,"Thin Blue Line, The (1988)",Documentary,68
1190,Tie Me Up! Tie Me Down! (1990),Drama,70
1191,Madonna: Truth or Dare (1991),Documentary,71
1192,Paris Is Burning (1990),Documentary,70
1193,One Flew Over the Cuckoo's Nest (1975),Drama,55
1194,Up in Smoke (1978),Comedy,58
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,60
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,67
1198,Raiders of the Lost Ark (1981),Action|Adventure,61
1199,Brazil (1985),Sci-Fi,65
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,66
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,46
1202,Withnail and I (1987),Comedy,67
1203,12 Angry Men (1957),Drama,37
1204,Lawrence of Arabia (1962),Adventure|War,42
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,66
1206,"Clockwork Orange, A (1971)",Sci-Fi,51
1207,To Kill a Mockingbird (1962),Drama,42
1208,Apocalypse Now (1979),Drama|War,59
1209,Once Upon a Time in the West (1969),Western,49
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,63
1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,67
1212,"Third Man, The (1949)",Mystery|Thriller,29
1213,GoodFellas (1990),Crime|Drama,70
1214,Alien (1979),Action|Horror|Sci-Fi|Thriller,59
1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,73
1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,68
1217,Ran (1985),Drama|War,65
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,69
1219,Psycho (1960),Horror|Thriller,40
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,60
1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,54
1222,Full Metal Jacket (1987),Action|Drama|War,67
1223,"Grand Day Out, A (1992)",Animation|Comedy,72
1224,Henry V (1989),Drama|War,69
1225,Amadeus (1984),Drama,64
1226,"Quiet Man, The (1952)",Comedy|Romance,32
1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,64
1228,Raging Bull (1980),Drama,60
1230,Annie Hall (1977),Comedy|Romance,57
1231,"Right Stuff, The (1983)",Drama,63
1232,Stalker (1979),Mystery|Sci-Fi,59
1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,61
1234,"Sting, The (1973)",Comedy|Crime,53
1235,Harold and Maude (1971),Comedy,51
1236,Trust (1990),Comedy|Drama,70
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,37
1238,Local Hero (1983),Comedy,63
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,64
1241,Braindead (1992),Comedy|Horror,72
1242,Glory (1989),Action|Drama|War,69
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,70
1244,Manhattan (1979),Comedy|Drama|Romance,59
1245,Miller's Crossing (1990),Drama,70
1246,Dead Poets Society (1989),Drama,69
1247,"Graduate, The (1967)",Drama|Romance,47
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,38
1249,Nikita (La Femme Nikita) (1990),Thriller,70
1250,"Bridge on the River Kwai, The (1957)",Drama|War,37
1251,8 1/2 (1963),Drama,43
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,54
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,31
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,28
1255,Bad Taste (1987),Comedy|Horror,67
1256,Duck Soup (1933),Comedy|War,13
1257,Better Off Dead... (1985),Comedy,65
1258,"Shining, The (1980)",Horror,60
1259,Stand by Me (1986),Adventure|Comedy|Drama,66
1260,M (1931),Crime|Film-Noir|Thriller,11
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,67
1262,"Great Escape, The (1963)",Adventure|War,43
1263,"Deer Hunter, The (1978)",Drama|War,58
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,61
1265,Groundhog Day (1993),Comedy|Romance,73
1266,Unforgiven (1992),Western,72
1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,42
1268,Pump Up the Volume (1990),Drama,70
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,24
1270,Back to the Future (1985),Comedy|Sci-Fi,65
1271,Fried Green Tomatoes (1991),Drama,71
1272,Patton (1970),Drama|War,50
1273,Down by Law (1986),Comedy|Drama,66
1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,68
1275,Highlander (1986),Action|Adventure,66
1276,Cool Hand Luke (1967),Comedy|Drama,47
1277,Cyrano de Bergerac (1990),Action|Drama|Romance,70
1278,Young Frankenstein (1974),Comedy|Horror,54
1279,Night on Earth (1991),Comedy|Drama,71
1280,Raise the Red Lantern (1991),Drama,71
1281,"Great Dictator, The (1940)",Comedy,20
1282,Fantasia (1940),Animation|Children's|Musical,20
1283,High Noon (1952),Western,32
1284,"Big Sleep, The (1946)",Film-Noir|Mystery,26
1285,Heathers (1989),Comedy,69
1286,Somewhere in Time (1980),Drama|Romance,60
1287,Ben-Hur (1959),Action|Adventure|Drama,39
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,64
1289,Koyaanisqatsi (1983),Documentary|War,63
1290,Some Kind of Wonderful (1987),Drama|Romance,67
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,69
1292,Being There (1979),Comedy,59
1293,Gandhi (1982),Drama,62
1294,M*A*S*H (1970),Comedy|War,50
1295,"Unbearable Lightness of Being, The (1988)",Drama,68
1296,"Room with a View, A (1986)",Drama|Romance,66
1297,Real Genius (1985),Comedy,65
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,62
1299,"Killing Fields, The (1984)",Drama|War,64
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,65
1301,Forbidden Planet (1956),Sci-Fi,36
1302,Field of Dreams (1989),Drama,69
1303,"Man Who Would Be King, The (1975)",Adventure,55
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,49
1305,"Paris, Texas (1984)",Drama,64
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,71
1307,When Harry Met Sally... (1989),Comedy|Romance,69
1308,I Shot a Man in Vegas (1995),Comedy,75
1309,Parallel Sons (1995),Drama|Romance,75
1310,Hype! (1996),Documentary,76
1311,Santa with Muscles (1996),Comedy,76
1312,Female Perversions (1996),Drama,76
1313,Mad Dog Time (1996),Crime,76
1314,Breathing Room (1996),Romance,76
1315,Paris Was a Woman (1995),Documentary,75
1316,Anna (1996),Drama,76
1317,I'm Not Rappaport (1996),Comedy,76
1318,Blue Juice (1995),Comedy|Drama,75
1319,Kids of Survival (1993),Documentary,73
1320,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,72
1321,"American Werewolf in London, An (1981)",Horror,61
1322,Amityville 1992: It's About Time (1992),Horror,72
1323,Amityville 3-D (1983),Horror,63
1324,Amityville: Dollhouse (1996),Horror,76
1325,Amityville: A New Generation (1993),Horror,73
1326,Amityville II: The Possession (1982),Horror,62
1327,"Amityville Horror, The (1979)",Horror,59
1328,"Amityville Curse, The (1990)",Horror,70
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,54
1330,April Fool's Day (1986),Comedy|Horror,66
1331,Audrey Rose (1977),Horror,57
1332,"Believers, The (1987)",Horror|Thriller,67
1333,"Birds, The (1963)",Horror,43
1334,"Blob, The (1958)",Horror|Sci-Fi,38
1335,Blood Beach (1981),Action|Horror,61
1336,Body Parts (1991),Horror,71
1337,"Body Snatcher, The (1945)",Horror,25
1339,Bram Stoker's Dracula (1992),Horror|Romance,72
1340,Bride of Frankenstein (1935),Horror,15
1341,Burnt Offerings (1976),Horror,56
1342,Candyman (1992),Horror,72
1343,Cape Fear (1991),Thriller,71
1344,Cape Fear (1962),Film-Noir|Thriller,42
1345,Carrie (1976),Horror,56
1346,Cat People (1982),Horror,62
1347,"Nightmare on Elm Street, A (1984)",Horror,64
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,3
1349,Nosferatu a Venezia (1986),Horror,66
1350,"Omen, The (1976)",Horror,56
1351,Blood & Wine (1997),Drama,77
1352,Albino Alligator (1996),Crime|Thriller,76
1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,76
1354,Breaking the Waves (1996),Drama,76
1355,Nightwatch (1997),Horror|Thriller,77
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,76
1357,Shine (1996),Drama|Romance,76
1358,Sling Blade (1996),Drama|Thriller,76
1359,Jingle All the Way (1996),Adventure|Children's|Comedy,76
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,62
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,76
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,50
1363,"Preacher's Wife, The (1996)",Drama,76
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,75
1365,Ridicule (1996),Drama,76
1366,"Crucible, The (1996)",Drama,76
1367,101 Dalmatians (1996),Children's|Comedy,76
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,30
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,74
1370,Die Hard 2 (1990),Action|Thriller,70
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,59
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,71
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,69
1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,62
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,64
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,66
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,72
1378,Young Guns (1988),Action|Comedy|Western,68
1379,Young Guns II (1990),Action|Comedy|Western,70
1380,Grease (1978),Comedy|Musical|Romance,58
1381,Grease 2 (1982),Comedy|Musical|Romance,62
1382,Marked for Death (1990),Action|Drama,70
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,76
1384,"Substance of Fire, The (1996)",Drama,76
1385,Under Siege (1992),Action,72
1386,Terror in a Texas Town (1958),Western,38
1387,Jaws (1975),Action|Horror,55
1388,Jaws 2 (1978),Action|Horror,58
1389,Jaws 3-D (1983),Action|Horror,63
1390,My Fellow Americans (1996),Comedy,76
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,76
1392,Citizen Ruth (1996),Comedy|Drama,76
1393,Jerry Maguire (1996),Drama|Romance,76
1394,Raising Arizona (1987),Comedy,67
1395,Tin Men (1987),Comedy|Drama,67
1396,Sneakers (1992),Crime|Drama|Sci-Fi,72
1397,Bastard Out of Carolina (1996),Drama,76
1398,In Love and War (1996),Romance|War,76
1399,Marvin's Room (1996),Drama,76
1400,Somebody is Waiting (1996),Drama,76
1401,Ghosts of Mississippi (1996),Drama,76
1404,Night Falls on Manhattan (1997),Crime|Drama,77
1405,Beavis and Butt-head Do America (1996),Animation|Comedy,76
1406,"Cérémonie, La (1995)",Drama,75
1407,Scream (1996),Horror|Thriller,76
1408,"Last of the Mohicans, The (1992)",Action|Romance|War,72
1409,Michael (1996),Comedy|Romance,76
1410,"Evening Star, The (1996)",Comedy|Drama,76
1411,Hamlet (1996),Drama,76
1412,Some Mother's Son (1996),Drama,76
1413,"Whole Wide World, The (1996)",Drama,76
1414,Mother (1996),Comedy,76
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,76
1416,Evita (1996),Drama|Musical,76
1417,"Portrait of a Lady, The (1996)",Drama,76
1419,Walkabout (1971),Drama,51
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,76
1421,Grateful Dead (1995),Documentary,75
1422,Murder at 1600 (1997),Mystery|Thriller,77
1423,Hearts and Minds (1996),Drama,76
1424,Inside (1996),Action,76
1425,Fierce Creatures (1997),Comedy,77
1426,Zeus and Roxanne (1997),Children's,77
1427,Turbulence (1997),Thriller,77
1428,Angel Baby (1995),Drama,75
1429,Jackie Chan's First Strike (1996),Action,76
1430,Underworld (1997),Thriller,77
1431,Beverly Hills Ninja (1997),Action|Comedy,77
1432,Metro (1997),Action,77
1433,"Machine, The (1994)",Comedy|Horror,74
1434,"Stranger, The (1994)",Action,74
1436,Falling in Love Again (1980),Comedy,60
1437,"Cement Garden, The (1993)",Drama,73
1438,Dante's Peak (1997),Action|Thriller,77
1439,Meet Wally Sparks (1997),Comedy,77
1440,Amos & Andrew (1993),Comedy,73
1441,Benny & Joon (1993),Comedy|Romance,73
1442,Prefontaine (1997),Drama,77
1443,"Tickle in the Heart, A (1996)",Documentary,76
1444,Guantanamera (1994),Comedy,74
1445,McHale's Navy (1997),Comedy|War,77
1446,Kolya (1996),Comedy,76
1447,Gridlock'd (1997),Crime,77
1448,Fire on the Mountain (1996),Documentary,76
1449,Waiting for Guffman (1996),Comedy,76
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,76
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,77
1454,SubUrbia (1997),Comedy,77
1455,Hotel de Love (1996),Comedy|Romance,76
1456,"Pest, The (1997)",Comedy,77
1457,Fools Rush In (1997),Comedy|Romance,77
1458,Touch (1997),Romance,77
1459,Absolute Power (1997),Mystery|Thriller,77
1460,That Darn Cat! (1997),Children's|Comedy|Mystery,77
1461,Vegas Vacation (1997),Comedy,77
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,76
1463,That Old Feeling (1997),Comedy|Romance,77
1464,Lost Highway (1997),Mystery,77
1465,Rosewood (1997),Drama,77
1466,Donnie Brasco (1997),Crime|Drama,77
1467,Salut cousin! (1996),Comedy|Drama,76
1468,Booty Call (1997),Comedy|Romance,77
1470,Rhyme & Reason (1997),Documentary,77
1471,Boys Life 2 (1997),Drama,77
1472,City of Industry (1997),Crime|Thriller,77
1473,Best Men (1997),Action|Comedy|Crime|Drama,77
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,77
1475,Kama Sutra: A Tale of Love (1996),Romance,76
1476,Private Parts (1997),Comedy|Drama,77
1477,Love Jones (1997),Romance,77
1479,"Saint, The (1997)",Action|Romance|Thriller,77
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,77
1482,"Van, The (1996)",Comedy|Drama,76
1483,Crash (1996),Drama|Thriller,76
1484,"Daytrippers, The (1996)",Mystery,76
1485,Liar Liar (1997),Comedy,77
1486,"Quiet Room, The (1996)",Drama,76
1487,Selena (1997),Drama|Musical,77
1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War,77
1489,Cats Don't Dance (1997),Animation|Children's|Musical,77
1490,B*A*P*S (1997),Comedy,77
1493,Love and Other Catastrophes (1996),Romance,76
1494,"Sixth Man, The (1997)",Comedy,77
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,77
1496,Anna Karenina (1997),Drama|Romance,77
1497,Double Team (1997),Action,77
1498,Inventing the Abbotts (1997),Drama|Romance,77
1499,Anaconda (1997),Action|Adventure|Thriller,77
1500,Grosse Pointe Blank (1997),Comedy|Crime,77
1501,Keys to Tulsa (1997),Crime,77
1502,Kissed (1996),Romance,76
1503,8 Heads in a Duffel Bag (1997),Comedy,77
1504,Hollow Reed (1996),Drama,76
1507,Paradise Road (1997),Drama|War,77
1508,Traveller (1997),Drama,77
1509,All Over Me (1997),Drama,77
1510,"Brother's Kiss, A (1997)",Drama,77
1511,A Chef in Love (1996),Comedy,76
1513,Romy and Michele's High School Reunion (1997),Comedy,77
1514,Temptress Moon (Feng Yue) (1996),Romance,76
1515,Volcano (1997),Drama|Thriller,77
1516,Children of the Revolution (1996),Comedy,76
1517,Austin Powers: International Man of Mystery (1997),Comedy,77
1518,Breakdown (1997),Action|Thriller,77
1519,Broken English (1996),Drama,76
1520,Commandments (1997),Romance,77
1522,Ripe (1996),Drama,76
1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,77
1524,"Turning, The (1992)",Drama,72
1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,77
1526,Fathers' Day (1997),Comedy,77
1527,"Fifth Element, The (1997)",Action|Sci-Fi,77
1528,Intimate Relations (1996),Comedy,76
1529,Nowhere (1997),Drama,77
1531,Losing Chase (1996),Drama,76
1532,Sprung (1997),Comedy,77
1533,"Promise, The (La Promesse) (1996)",Drama,76
1534,"Bonheur, Le (1965)",Drama,45
1535,Love! Valour! Compassion! (1997),Drama|Romance,77
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,76
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,77
1539,Twin Town (1997),Comedy|Crime,77
1541,Addicted to Love (1997),Comedy|Romance,77
1542,Brassed Off (1996),Comedy|Drama|Romance,76
1543,"Designated Mourner, The (1997)",Drama,77
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,77
1545,Ponette (1996),Drama,76
1546,Schizopolis (1996),Comedy,76
1547,Shiloh (1997),Children's|Drama,77
1548,"War at Home, The (1996)",Drama,76
1549,Rough Magic (1995),Drama|Romance,75
1550,Trial and Error (1997),Comedy|Romance,77
1551,Buddy (1997),Adventure|Children's|Drama,77
1552,Con Air (1997),Action|Adventure|Thriller,77
1553,Late Bloomers (1996),Comedy,76
1554,"Pillow Book, The (1995)",Drama|Romance,75
1555,"To Have, or Not (1995)",Drama,75
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,77
1557,Squeeze (1996),Drama,76
1558,Sudden Manhattan (1996),Comedy,76
1559,"Next Step, The (1995)",Drama,75
1561,Wedding Bell Blues (1996),Comedy,76
1562,Batman & Robin (1997),Action|Adventure|Crime,77
1563,Dream With the Fishes (1997),Drama,77
1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,77
1565,Head Above Water (1996),Comedy|Thriller,76
1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,77
1567,"Last Time I Committed Suicide, The (1997)",Drama,77
1568,MURDER and murder (1996),Crime|Drama|Mystery,76
1569,My Best Friend's Wedding (1997),Comedy|Romance,77
1570,Tetsuo II: Body Hammer (1992),Sci-Fi,72
1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,76
1572,Contempt (Le Mépris) (1963),Drama,43
1573,Face/Off (1997),Action|Sci-Fi|Thriller,77
1574,Fall (1997),Romance,77
1575,Gabbeh (1996),Drama,76
1577,Mondo (1996),Drama,76
1578,"Innocent Sleep, The (1995)",Crime,75
1579,For Ever Mozart (1996),Drama,76
1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,77
1581,Out to Sea (1997),Comedy,77
1582,Wild America (1997),Adventure|Children's,77
1583,"Simple Wish, A (1997)",Children's|Fantasy,77
1584,Contact (1997),Drama|Sci-Fi,77
1585,Love Serenade (1996),Comedy,76
1586,G.I. Jane (1997),Action|Drama|War,77
1587,Conan the Barbarian (1982),Action|Adventure,62
1588,George of the Jungle (1997),Children's|Comedy,77
1589,Cop Land (1997),Crime|Drama|Mystery,77
1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,77
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,77
1592,Air Bud (1997),Children's|Comedy,77
1593,Picture Perfect (1997),Comedy|Romance,77
1594,In the Company of Men (1997),Drama,77
1595,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,77
1596,Career Girls (1997),Drama,77
1597,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,77
1598,Desperate Measures (1998),Crime|Drama|Thriller,78
1599,Steel (1997),Action,77
1600,She's So Lovely (1997),Drama|Romance,77
1601,Hoodlum (1997),Crime|Drama|Film-Noir,77
1602,Leave It to Beaver (1997),Comedy,77
1603,Mimic (1997),Sci-Fi|Thriller,77
1604,Money Talks (1997),Action|Comedy,77
1605,Excess Baggage (1997),Adventure|Romance,77
1606,Kull the Conqueror (1997),Action|Adventure,77
1608,Air Force One (1997),Action|Thriller,77
1609,187 (1997),Drama,77
1610,"Hunt for Red October, The (1990)",Action|Thriller,70
1611,My Own Private Idaho (1991),Drama,71
1612,"Kiss Me, Guido (1997)",Comedy,77
1613,Star Maps (1997),Drama,77
1614,In & Out (1997),Comedy,77
1615,"Edge, The (1997)",Adventure|Thriller,77
1616,"Peacemaker, The (1997)",Action|Thriller|War,77
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,77
1619,Seven Years in Tibet (1997),Drama|War,77
1620,Kiss the Girls (1997),Crime|Drama|Thriller,77
1621,Soul Food (1997),Drama,77
1622,Kicked in the Head (1997),Comedy|Drama,77
1623,Wishmaster (1997),Horror,77
1624,"Thousand Acres, A (1997)",Drama,77
1625,"Game, The (1997)",Mystery|Thriller,77
1626,Fire Down Below (1997),Action|Drama|Thriller,77
1627,U Turn (1997),Action|Crime|Mystery,77
1628,"Locusts, The (1997)",Drama,77
1629,"MatchMaker, The (1997)",Comedy|Romance,77
1630,"Lay of the Land, The (1997)",Comedy|Drama,77
1631,"Assignment, The (1997)",Thriller,77
1632,"Smile Like Yours, A (1997)",Comedy|Romance,77
1633,Ulee's Gold (1997),Drama,77
1635,"Ice Storm, The (1997)",Drama,77
1636,Stag (1997),Action|Thriller,77
1639,Chasing Amy (1997),Drama|Romance,77
1640,How to Be a Player (1997),Comedy,77
1641,"Full Monty, The (1997)",Comedy,77
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,76
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,77
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,77
1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,77
1646,Rocket Man (1997),Comedy,77
1647,Playing God (1997),Crime|Thriller,77
1648,"House of Yes, The (1997)",Comedy|Drama|Thriller,77
1649,"Fast, Cheap & Out of Control (1997)",Documentary,77
1650,Washington Square (1997),Drama,77
1651,Telling Lies in America (1997),Drama,77
1652,Year of the Horse (1997),Documentary,77
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,77
1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,77
1655,Phantoms (1998),Horror,78
1656,Swept from the Sea (1997),Romance,77
1657,Wonderland (1997),Documentary,77
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,77
1659,Hurricane Streets (1998),Drama,78
1660,Eve's Bayou (1997),Drama,77
1661,Switchback (1997),Thriller,77
1662,Gang Related (1997),Crime,77
1663,Stripes (1981),Comedy,61
1664,Nénette et Boni (1996),Drama,76
1665,Bean (1997),Comedy,77
1666,Hugo Pool (1997),Romance,77
1667,Mad City (1997),Action|Drama,77
1668,One Night Stand (1997),Drama,77
1669,"Tango Lesson, The (1997)",Romance,77
1670,Welcome To Sarajevo (1997),Drama|War,77
1671,Deceiver (1997),Crime,77
1672,"Rainmaker, The (1997)",Drama,77
1673,Boogie Nights (1997),Drama,77
1674,Witness (1985),Drama|Romance|Thriller,65
1675,Incognito (1997),Crime|Thriller,77
1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,77
1677,Critical Care (1997),Comedy,77
1678,"Joy Luck Club, The (1993)",Drama,73
1679,Chairman of the Board (1998),Comedy,78
1680,Sliding Doors (1998),Drama|Romance,78
1681,Mortal Kombat: Annihilation (1997),Action|Adventure,77
1682,"Truman Show, The (1998)",Drama,78
1683,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,77
1684,Mrs. Dalloway (1997),Romance,77
1685,"I Love You, I Love You Not (1996)",Romance,76
1686,Red Corner (1997),Crime|Thriller,77
1687,"Jackal, The (1997)",Action|Thriller,77
1688,Anastasia (1997),Animation|Children's|Musical,77
1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,77
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,77
1692,Alien Escape (1995),Horror|Sci-Fi,75
1693,Amistad (1997),Drama,77
1694,"Apostle, The (1997)",Drama,77
1695,Artemisia (1997),Drama,77
1696,Bent (1997),Drama|War,77
1697,"Big Bang Theory, The (1994)",Crime,74
1698,"Boys, Les (1997)",Comedy,77
1699,"Butcher Boy, The (1998)",Drama,78
1701,Deconstructing Harry (1997),Comedy|Drama,77
1702,Flubber (1997),Children's|Comedy|Fantasy,77
1703,For Richer or Poorer (1997),Comedy,77
1704,Good Will Hunting (1997),Drama,77
1705,Guy (1996),Drama,76
1706,Harlem River Drive (1996),Drama,76
1707,Home Alone 3 (1997),Children's|Comedy,77
1708,Ill Gotten Gains (1997),Drama,77
1709,Legal Deceit (1997),Thriller,77
1710,Man of Her Dreams (1996),Drama,76
1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,77
1713,Mouse Hunt (1997),Children's|Comedy,77
1714,Never Met Picasso (1996),Romance,76
1715,Office Killer (1997),Thriller,77
1716,"Other Voices, Other Rooms (1997)",Drama,77
1717,Scream 2 (1997),Horror|Thriller,77
1718,Stranger in the House (1997),Thriller,77
1719,"Sweet Hereafter, The (1997)",Drama,77
1720,Time Tracers (1995),Action|Adventure|Sci-Fi,75
1721,Titanic (1997),Drama|Romance,77
1722,Tomorrow Never Dies (1997),Action|Romance|Thriller,77
1723,Twisted (1996),Comedy|Drama,76
1724,Full Speed (1996),Drama,76
1725,"Education of Little Tree, The (1997)",Drama,77
1726,"Postman, The (1997)",Drama,77
1727,"Horse Whisperer, The (1998)",Drama,78
1728,"Winter Guest, The (1997)",Drama,77
1729,Jackie Brown (1997),Crime|Drama,77
1730,Kundun (1997),Drama,77
1731,Mr. Magoo (1997),Comedy,77
1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,78
1733,Afterglow (1997),Drama|Romance,77
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,77
1735,Great Expectations (1998),Drama|Romance,78
1738,Vermin (1998),Comedy,78
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,78
1740,Men of Means (1998),Action|Drama,78
1741,"Midaq Alley (Callejón de los milagros, El) (1995)",Drama,75
1742,Caught Up (1998),Crime,78
1743,Arguing the World (1996),Documentary,76
1744,Firestorm (1998),Action|Adventure|Thriller,78
